order,CRR044580,CRR044581,CRR044582,CRR044583,CRR044584,CRR044585,CRR044586,CRR044587,CRR044588,CRR044589,CRR044590,CRR044591,CRR044592,CRR044593,CRR044594,CRR044595,CRR044596,CRR044597,CRR044598,CRR044599,CRR044600,CRR044601,CRR044602,CRR044603,CRR044706,CRR044707,CRR044708,CRR044709,CRR044710,CRR044711,CRR044712,CRR044713,CRR044714,CRR044715,CRR044716,CRR044717,CRR044718,CRR044719,CRR044720,CRR044721,CRR044722,CRR044738,CRR044739,CRR044740,CRR044741,CRR044742,CRR044743,CRR044744,CRR044745,CRR044746,CRR044747,CRR044748,CRR044749,CRR044750,CRR044751,CRR044752,CRR044768,CRR044769,CRR044770,CRR044771,CRR044772,CRR044773,CRR044774,CRR044775,CRR044776,CRR044777,CRR044778,CRR044779,CRR044780,CRR044781,CRR044782,CRR044800,CRR044801,CRR044802,CRR044803,CRR044804,CRR044805,CRR044806,CRR044807,CRR044808,CRR044809,CRR044810,CRR044811,CRR044812,CRR044813,CRR044814,CRR044815,CRR044816,CRR044847,CRR044848,CRR044849,CRR044850,CRR044851,CRR044852,CRR044853,CRR044854,CRR044855,CRR044856,CRR044857,CRR044858,CRR044859,CRR044860,CRR044861,CRR044862,CRR044877,CRR044878,CRR044879,CRR044880,CRR044881,CRR044882,CRR044883,CRR044884,CRR044885,CRR044886,CRR044887,CRR044888,CRR044889,CRR044890,CRR1570008,CRR1570009,CRR1570010,CRR734027,CRR734028,CRR734029,CRR734030,CRR734031,CRR734032,CRR734039,CRR734040,CRR734041,CRR734042,CRR734043,CRR734044,SRR22998144,SRR22998145,SRR22998146,SRR22998147,SRR22998148,SRR22998149,SRR22998150,SRR22998151,SRR22998152,SRR22998153,SRR22998154,SRR22998155,SRR22998156,SRR22998157,SRR22998158,SRR22998159,SRR22998160,SRR22998161,SRR22998162,SRR22998163,SRR22998164,SRR22998165,SRR22998166,SRR22998167,SRR22998168,SRR22998169,SRR22998170,SRR22998171,SRR22998172,SRR22998173,SRR22998174,SRR22998175,SRR22998176,SRR22998177,SRR22998178,SRR22998179,SRR22998180,SRR22998181,SRR22998182,SRR22998183,SRR22998184,SRR22998185,SRR22998186,SRR22998187,SRR22998188,SRR22998189,SRR22998190,SRR22998191,SRR26546401,SRR26546402,SRR26546403,SRR26546404,SRR26546405,SRR26546406,SRR26546407,SRR26546408,SRR26546409,SRR26546410,SRR26546411,SRR26546412,SRR26546413,SRR26546414,SRR26546415,SRR26546416,SRR26546417,SRR26546418,SRR26546419,SRR26546420,SRR26546421,SRR26546422,SRR26546423,SRR26546424,SRR26546425,SRR26546426,SRR26546427,SRR26546428,SRR26546429,SRR26546430,SRR26546431,SRR26546432,SRR26546433,SRR26546434,SRR26546435,SRR26546436,SRR26546437,SRR26546438,SRR26546439,SRR26546440,SRR26546441,SRR26546442,SRR26546443,SRR26546444,SRR26546445,SRR26546446,SRR26546447,SRR26546448,SRR26546449,SRR26546450,SRR26546451,SRR26546452,SRR26546453,SRR26546454,SRR26546455,SRR26546456,SRR26546457,SRR26546458,SRR26546459,SRR26546460,SRR26546461,SRR26546462,SRR26546463,SRR26546464,SRR26546465,SRR26546466,SRR26546467,SRR26546468,SRR26546469,SRR26546470,SRR26546471,SRR26546472,SRR26546473,SRR26546474,SRR26546475,SRR26546476,SRR26546477,SRR26546478,SRR26546479,SRR26546480,SRR26546481,SRR26546482,SRR26546483,SRR26546484,SRR26546485,SRR26546486,SRR26546487,SRR26546488,SRR26546489,SRR26546490,SRR26546491,SRR26546492,SRR26546493,SRR26546494,SRR26546495,SRR26546496,SRR26546497,SRR26546498,SRR26546499,SRR26546500,SRR26546501,SRR26546502,SRR26546503,SRR26546504,SRR26546505,SRR26546506,SRR26546507,SRR26546508,SRR26546509,SRR26546510,SRR26546511,SRR26546512,SRR26546513,SRR26546514,SRR26546515,SRR26546516,SRR26546517,SRR26546518,SRR26546519,SRR26546520,SRR26546521,SRR26546522,SRR26546523,SRR26546524,SRR26546525,SRR26546526,SRR26546527,SRR26546528,SRR26546529,SRR26546530,SRR26546531,SRR26546532,SRR26546533,SRR26546534,SRR26546535,SRR26546536,SRR26546537,SRR26546538,SRR26546539,SRR26546540,SRR26546541,SRR26546542,SRR26546543,SRR26546544,SRR26546545,SRR26546546,SRR26546547,SRR26546548,SRR26546549,SRR26546550,SRR26546551,SRR26546552,SRR26546553,SRR26546554,SRR26546555,SRR26546556,SRR26546557,SRR26546558,SRR26546559,SRR26546560,SRR26546561,SRR26546562,SRR26546563,SRR26546564,SRR26546565,SRR26546566,SRR26546567,SRR26546568,SRR26546569,SRR26546570,SRR26546571,SRR26546572,SRR26546573,SRR26546574,SRR26546575,SRR26546576,SRR26546577,SRR26546578,SRR26546579,SRR26546580,SRR26546581,SRR26546582,SRR26546583,SRR26546584,SRR26546585,SRR26546586,SRR26546587,SRR26546588,SRR26546589,SRR26546590,SRR26546591,SRR26546592,SRR31095547,SRR31095548,SRR31095550,SRR31095551,SRR31095552,SRR31095553,SRR31095554,SRR31095555,SRR31095557,SRR31095558,SRR31095559,SRR31095560,SRR31095561,SRR31095562,SRR31095564,SRR31095565,SRR31095566,SRR31095567,SRR31095568,SRR31095569,SRR31095570,SRR31095571,SRR31095572,SRR31095573,SRR31095574,SRR31095575,SRR31095576,SRR31095577,SRR31095578,SRR31095579,SRR31095580,SRR31095581,SRR31095582,SRR31095583,SRR31095584,SRR31095585,SRR31095586,SRR31095587,SRR31095588,SRR31095589,SRR31095590,SRR31095591,SRR31095592,SRR31095593,SRR31095594,SRR31095595,SRR31095596,SRR31095597,SRR31095598,SRR31095599,SRR31095600,SRR31095601,SRR31095602,SRR31095603,SRR31095604,SRR31095605,SRR31095606,SRR31095607,SRR31095608,SRR31095609,SRR31095610,SRR31095611,SRR31095612,SRR31095613,SRR31095614,SRR31095615,SRR31095616,SRR31095617,SRR31095618,SRR31095619,SRR31095620,SRR31095621,SRR31095623,SRR31095624,SRR31095625,SRR31095626,SRR31095627,SRR31095628,SRR31095629,SRR31095630,SRR31095631,SRR31095632,SRR31095633
Bacillales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083285962,0.098265344,0.255694111,0.013158664,0.505457703,0.035634532,0.043814982,0.038507882,0.035048884,0.285221392,0.036096429,0.055566051,0.056090912,0.190734648,0.081263517,3.769144709,0.037122109,0.079873688,0.019527885,0.151798979,0.067977478,0.123700229,0.247968565,0.022969608,0.514420443,0.077704795,0.007595321,0.019831995,0.011188006,0.433558559,0.007005843,0.015799868,0.009592671,0.126040791,0.274505787,0.329748718,0.04120413,0.040570237,0.287170465,0.028067877,0.001586899,0.006076368,0.005987038,0.110767304,0.517029665,0.537654529,0.383264133,0.106487767,0.003443408,0.028294546,0.081578167,0.078980434,0.002853393,0.002516546,0,0,0.003122756,0,0,0.002296106,0.002653224,0,0,0.002705847,0,0,0,0.00633553,0,0,0.007294212,0.013723068,0.008333102,0.002649147,0.007922047,0.002782493,0.014887599,0.010151511,0.002444689,0.002238489,0,0,0,0,0,0,0,0,0,0,0,0.003003454,0,0,0,0,0.050196078,0.058131086,0,0.019844814,0.009280455,0.003472102,0,0.023866348,0.023368386,0.014494329,0.00306035,0,0,0.003619254,0.038331533,0.010261673,0.022842429,0.060076096,0.05389746,0.009060433,0.002978407,0.015111675,0.002591278,0.004868549,0,0.002870017,0,0.004639187,0.006744301,0.005471807,0.009270418,0.015356265,0,0,0.008756312,0,0.003018686,0.003274716,0,0,0.002871913,0,0,0,0,0,0,0,0,0,0.002706726,0.002798612,0,0,0,0,0,0.002308776,0,0,0,0,0,0,0,0,0,0.03757729,0.020737745,0.003390405,0.036294048,0.058329044,0.050915057,0.006982915,0.062960782,0,0.035663338,0.050506551,0.012337758,0.025836455,0.016573304,0.083283363,0.142805141,0.111876582,0,0.00269709,0,0.005001751,0.00940601,0.030975736,0.024868662,0.026063537,0,0.043589056,0.016965255,0.010892851,0.012558475,0,0.094454601,0,0,0.065815935,0.006382232,0.018070112,0.003379863,0.002032975,0,0.011026878,0,0,0.005747952,1.034504119,0.021191572,0,0.021012266,0.034539133,0.02758344,0.018232015,0.006615215,0,0.006029727,0.021729093,0.027879157,0.006319914,0.014429598,0.095313741,0.005934366,0,0,0.011694812,0,0,0,0.077611506,0,0,0,0.015007879,0.014925373,0,0.008494372,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacteroidales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.670253692,0.877564111,0.116701415,0.019006959,2.15362193,3.133463201,0.283021102,1.334111772,0.081165837,1.433007476,3.525847622,6.042252425,1.88353283,0.080646194,1.601677698,0.048866427,0.447785434,0.362217888,0.022973982,0.334280731,0.026934472,1.90326887,1.627691095,0.539181315,0.59063088,2.597039933,0.144311104,0.650206111,0.134256077,0.014076577,0.012610517,0.168531929,0.088732209,0.026735925,1.159479668,1.300152088,1.683309904,1.425593058,1.686803094,9.53255289,0.430049511,0.038888754,0.58822649,0.334709898,3.613821926,9.575489939,1.057170233,0.002662194,0.006886815,0.003536818,0.009888263,0.028720158,0.002853393,0,0,0,0,0,0.004185764,0,0,0,0,0,0,0,0,0.022174354,0,0,0,0.004574356,0.005555401,0.007947441,0.021125459,0,0.005955039,0.007613633,0.012223445,0.008953954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007266386,0,0,0.009280455,0.10416305,0.142759807,0.006818957,0,0.007247165,0.00306035,0.003312904,0,0,0.062724327,0.047887806,0,0,0.043791686,0.015100722,0.011913626,0.015111675,0.002591278,0.009737098,0,0.011480068,0.006295247,0.009278374,0.006744301,0.00820771,0.024721115,0.012285012,0.003744477,0.010721944,0,0.011299754,0.0211308,0.003274716,0,0,0,0,0,0,0.002783887,0,0,0,0.002814919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058689751,0.030915087,0.075154579,0.018145527,0.003390405,0.009898377,0.010293361,0,0,0,0,0,0.002970974,0.002467552,0.032295569,0.510457755,0.003331335,0,0.008832362,0.029486927,0.00539418,0,0.002500875,0,0.027533987,0.02176008,0.049231126,0.017513135,0.006706009,0,0,0.003139619,0,0,0.002763271,0.007431077,0,0,0,0.016899314,0.00406595,0,0,0,0,0.002873976,0.006194635,0,0,0.005253066,0,0.052659294,0,0,0,0.003014863,0,0,0.012639828,0,0.104845115,0.071212391,0.019180605,0.015194105,0.002338962,0,0.004398795,0.006941231,0,0,0.0149488,0,0,0,0.008756312,0,0,0.021042443,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bifidobacteriales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027547261,0,0.088994364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.710588235,0.646708327,0,0.103193031,0,0,0,0,0.003338341,0.018117911,0,0,0,0,0,0,0,0.801014619,0.006737183,0,0,0.01208934,0.002591278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17817078,0.00343112,0,0.148968856,0,0,0,0.27332957,0.002467552,0.345562589,0,0,0,0,0,0,0,0.002500875,0,0,0.009325748,0.023167589,0.217162872,0.006706009,0,0.00363095,0.02825657,0,0,0,0,0,0.006382232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013580683,0.585462287,0,0,0.009531374,0,0,0,0,0,0,0,0,0.478456458,0,0,0,0,0,0.021235931,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Burkholderiales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527477757,0.188341909,0.174396496,0.03070355,0.175204664,1.216325367,0.126708192,0.619852676,0.090389227,0.412880966,0.01418074,0.071124546,0.035898184,0.02304177,0.353889508,0.55810604,0.030161713,0.124454351,0.034460973,0.15825851,0.023086691,0.1677914,0.030519208,0.276844218,0.047631523,0.233114384,0.545344068,0.093493689,0.038358879,0.078828829,0.016814023,0.013166557,0.04916244,0.042013597,0.069650722,0.226113407,0.095739008,1.729869837,0.914547383,0.046779796,0.142820871,0.018229103,0.688509377,0.605608197,0.089403046,0.250739119,0.121366975,0.007986583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campylobacterales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001565264,0.049650842,0.001506455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001550484,0,0.020131208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001271634,0.00362678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chthoniobacterales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003933756,0,0,0,0.007105132,0,0,0.001150086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016891892,0,0,0,0,0,0,0,0,0.002587121,0,0,0,0,0.060199622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
