row,Elongation,Seedling,Tillering,MeanDecreaseAccuracy,MeanDecreaseGini,Order,top,Group
OTU1430,0,0,0,0,0,Burkholderiales,1319,Seedling
OTU1740,0,0,0,0,0,Burkholderiales,1320,Seedling
OTU1144,0,0,0,0,0,Rhodobacterales,1321,Seedling
OTU1150,0,0,0,0,0,Bacteroidales,1322,Seedling
OTU1313,0,0,0,0,0,Sphingobacteriales,1323,Seedling
OTU1320,0,0,0,0,0,Sphingobacteriales,1324,Seedling
OTU1439,0,0,0,0,0,Burkholderiales,1325,Seedling
OTU1525,0,0,0,0,0,Subgroup_3,1326,Seedling
OTU1608,0,0,0,0,0,Bacillales,1327,Seedling
OTU1837,0,0,0,0,0,Clostridiales,1328,Seedling
OTU1876,0,0,0,0,0,Acidimicrobiales,1329,Seedling
OTU1174,0,0,0,0,0,Bacteroidales,1330,Seedling
OTU1289,0,0,0,0,0,Rhodospirillales,1331,Seedling
OTU1429,0,0,0,0,0,Bacteroidales,1332,Seedling
OTU1503,0,0,0,0,0,Clostridiales,1333,Seedling
OTU1577,0,0,0,0,0,Bacteroidales,1334,Seedling
OTU1708,0,0,0,0,0,Caulobacterales,1335,Seedling
OTU1787,0,0,0,0,0,Sphingobacteriales,1336,Seedling
OTU1233,0,0,0,0,0,Unassigned,1337,Seedling
OTU1380,0,0,0,0,0,Unassigned,1338,Seedling
OTU1514,0,0,0,0,0,Sphingobacteriales,1339,Seedling
OTU1588,0,0,0,0,0,Xanthomonadales,1340,Seedling
OTU1751,0,0,0,0,0,Clostridiales,1341,Seedling
OTU1823,0,0,0,0,0,Bacillales,1342,Seedling
OTU1190,0,0,0,0,0,Unassigned,1343,Seedling
OTU1253,0,0,0,0,0,Oceanospirillales,1344,Seedling
OTU1269,0,0,0,0,0,Sphingobacteriales,1345,Seedling
OTU1270,0,0,0,0,0,Rhizobiales,1346,Seedling
OTU1304,0,0,0,0,0,Clostridiales,1347,Seedling
OTU1464,0,0,0,0,0,Clostridiales,1348,Seedling
OTU1522,0,0,0,0,0,Bacteroidales,1349,Seedling
OTU1639,0,0,0,0,0,Rhodobacterales,1350,Seedling
OTU1687,0,0,0,0,0,Clostridiales,1351,Seedling
OTU1696,0,0,0,0,0,Bacteroidales,1352,Seedling
OTU1742,0,0,0,0,0,Bacteroidales,1353,Seedling
OTU1260,0,0,0,0,0,Cytophagales,1354,Seedling
OTU1278,0,0,0,0,0,Neisseriales,1355,Seedling
OTU1394,0,0,0,0,0,Clostridiales,1356,Seedling
OTU1434,0,0,0,0,0,Clostridiales,1357,Seedling
OTU1538,0,0,0,0,0,Spirochaetales,1358,Seedling
OTU1746,0,0,0,0,0,Clostridiales,1359,Seedling
OTU1862,0,0,0,0,0,Lactobacillales,1360,Seedling
OTU1171,0,0,0,0,0,Clostridiales,1361,Seedling
OTU1462,0,0,0,0,0,Clostridiales,1362,Seedling
OTU1484,0,0,0,0,0,Unassigned,1363,Seedling
OTU1677,0,0,0,0,0,Bacteroidales,1364,Seedling
OTU1817,0,0,0,0,0,Bacillales,1365,Seedling
OTU1263,0,0,0,0,0,Erysipelotrichales,1366,Seedling
OTU1294,0,0,0,0,0,Clostridiales,1367,Seedling
OTU1311,0,0,0,0,0,Gemmatimonadales,1368,Seedling
OTU1396,0,0,0,0,0,Myxococcales,1369,Seedling
OTU1404,0,0,0,0,0,Bdellovibrionales,1370,Seedling
OTU1702,0,0,0,0,0,Clostridiales,1371,Seedling
OTU1893,0,0,0,0,0,Holophagales,1372,Seedling
OTU1355,0,0,0,0,0,Bacteroidales,1373,Seedling
OTU1411,0,0,0,0,0,Clostridiales,1374,Seedling
OTU1427,0,0,0,0,0,Bacteroidales,1375,Seedling
OTU1477,0,0,0,0,0,Sphingobacteriales,1376,Seedling
OTU1482,0,0,0,0,0,Xanthomonadales,1377,Seedling
OTU1505,0,0,0,0,0,Bacteroidales,1378,Seedling
OTU1508,0,0,0,0,0,Rhizobiales,1379,Seedling
OTU1558,0,0,0,0,0,Sphingobacteriales,1380,Seedling
OTU1717,0,0,0,0,0,Desulfovibrionales,1381,Seedling
OTU1301,0,0,0,0,0,Spirochaetales,1382,Seedling
OTU1460,0,0,0,0,0,Clostridiales,1383,Seedling
OTU1569,0,0,0,0,0,Bacteroidales,1384,Seedling
OTU1816,0,0,0,0,0,Clostridiales,1385,Seedling
OTU1473,0,0,0,0,0,GR-WP33-30,1386,Seedling
OTU1490,0,0,0,0,0,Rhizobiales,1387,Seedling
OTU1573,0,0,0,0,0,Bacteroidales,1388,Seedling
OTU1625,0,0,0,0,0,Clostridiales,1389,Seedling
OTU1309,0,0,0,0,0,Subgroup_3,1390,Seedling
OTU1356,0,0,0,0,0,Clostridiales,1391,Seedling
OTU1401,0,0,0,0,0,Nitrospirales,1392,Seedling
OTU1630,0,0,0,0,0,Burkholderiales,1393,Seedling
OTU1631,0,0,0,0,0,Bacteroidales,1394,Seedling
OTU1466,0,0,0,0,0,Bacteroidales,1395,Seedling
OTU1559,0,0,0,0,0,Sphingomonadales,1396,Seedling
OTU1560,0,0,0,0,0,Obscuribacterales,1397,Seedling
OTU1579,0,0,0,0,0,Bacteroidales,1398,Seedling
OTU1592,0,0,0,0,0,Syntrophobacterales,1399,Seedling
OTU1336,0,0,0,0,0,Bacteroidales,1400,Seedling
OTU1847,0,0,0,0,0,Clostridiales,1401,Seedling
OTU1379,0,0,0,0,0,Unassigned,1402,Seedling
OTU1698,0,0,0,0,0,Bacteroidales,1403,Seedling
OTU1699,0,0,0,0,0,Bacteroidales,1404,Seedling
OTU1718,0,0,0,0,0,S0134_terrestrial_group,1405,Seedling
OTU1747,0,0,0,0,0,Clostridiales,1406,Seedling
OTU1802,0,0,0,0,0,Frankiales,1407,Seedling
OTU1819,0,0,0,0,0,Corynebacteriales,1408,Seedling
OTU1352,0,0,0,0,0,Gemmatimonadales,1409,Seedling
OTU1450,0,0,0,0,0,Clostridiales,1410,Seedling
OTU1669,0,0,0,0,0,Pseudomonadales,1411,Seedling
OTU1678,0,0,0,0,0,Erysipelotrichales,1412,Seedling
OTU1701,0,0,0,0,0,Bacteroidales,1413,Seedling
OTU1755,0,0,0,0,0,Erysipelotrichales,1414,Seedling
OTU1822,0,0,0,0,0,Unknown_Order,1415,Seedling
OTU1827,0,0,0,0,0,Ktedonobacterales,1416,Seedling
OTU1308,0,0,0,0,0,Oligoflexales,1417,Seedling
OTU1371,0,0,0,0,0,Sphingobacteriales,1418,Seedling
OTU1654,0,0,0,0,0,Neisseriales,1419,Seedling
OTU1665,0,0,0,0,0,Unassigned,1420,Seedling
OTU1776,0,0,0,0,0,Myxococcales,1421,Seedling
OTU1357,0,0,0,0,0,Clostridiales,1422,Seedling
OTU1534,0,0,0,0,0,Rhizobiales,1423,Seedling
OTU1549,0,0,0,0,0,Rhodocyclales,1424,Seedling
OTU1563,0,0,0,0,0,Micromonosporales,1425,Seedling
OTU1758,0,0,0,0,0,Clostridiales,1426,Seedling
OTU1769,0,0,0,0,0,Rhodospirillales,1427,Seedling
OTU1884,0,0,0,0,0,Burkholderiales,1428,Seedling
OTU1497,0,0,0,0,0,Unassigned,1429,Seedling
OTU1623,0,0,0,0,0,Burkholderiales,1430,Seedling
OTU1658,0,0,0,0,0,Unassigned,1431,Seedling
OTU1424,0,0,0,0,0,Bacteroidales,1432,Seedling
OTU1493,0,0,0,0,0,Corynebacteriales,1433,Seedling
OTU1789,0,0,0,0,0,Rhizobiales,1434,Seedling
OTU1791,0,0,0,0,0,Unassigned,1435,Seedling
OTU1805,0,0,0,0,0,Clostridiales,1436,Seedling
OTU1845,0,0,0,0,0,Selenomonadales,1437,Seedling
OTU1348,0,0,0,0,0,Rhodospirillales,1438,Seedling
OTU1422,0,0,0,0,0,Unassigned,1439,Seedling
OTU1485,0,0,0,0,0,Acidobacteriales,1440,Seedling
OTU1499,0,0,0,0,0,Bacillales,1441,Seedling
OTU1527,0,0,0,0,0,Clostridiales,1442,Seedling
OTU1539,0,0,0,0,0,Clostridiales,1443,Seedling
OTU1647,0,0,0,0,0,Unassigned,1444,Seedling
OTU1649,0,0,0,0,0,Spirochaetales,1445,Seedling
OTU1664,0,0,0,0,0,Burkholderiales,1446,Seedling
OTU1694,0,0,0,0,0,Clostridiales,1447,Seedling
OTU1736,0,0,0,0,0,Thermogemmatisporales,1448,Seedling
OTU1347,0,0,0,0,0,Clostridiales,1449,Seedling
OTU1385,0,0,0,0,0,Unassigned,1450,Seedling
OTU1414,0,0,0,0,0,NKB5,1451,Seedling
OTU1568,0,0,0,0,0,Clostridiales,1452,Seedling
OTU1700,0,0,0,0,0,Desulfovibrionales,1453,Seedling
OTU1777,0,0,0,0,0,Flavobacteriales,1454,Seedling
OTU1779,0,0,0,0,0,Xanthomonadales,1455,Seedling
OTU1793,0,0,0,0,0,Rhodospirillales,1456,Seedling
OTU1843,0,0,0,0,0,Desulfovibrionales,1457,Seedling
OTU1444,0,0,0,0,0,Clostridiales,1458,Seedling
OTU1546,0,0,0,0,0,Unassigned,1459,Seedling
OTU1619,0,0,0,0,0,Streptomycetales,1460,Seedling
OTU1651,0,0,0,0,0,Caulobacterales,1461,Seedling
OTU1655,0,0,0,0,0,Unassigned,1462,Seedling
OTU1685,0,0,0,0,0,Clostridiales,1463,Seedling
OTU1697,0,0,0,0,0,Bacteroidales,1464,Seedling
OTU1756,0,0,0,0,0,Desulfovibrionales,1465,Seedling
OTU1382,0,0,0,0,0,Clostridiales,1466,Seedling
OTU1428,0,0,0,0,0,Clostridiales,1467,Seedling
OTU1640,0,0,0,0,0,Solirubrobacterales,1468,Seedling
OTU1753,0,0,0,0,0,Clostridiales,1469,Seedling
OTU1796,0,0,0,0,0,Clostridiales,1470,Seedling
OTU1811,0,0,0,0,0,Pseudomonadales,1471,Seedling
OTU1882,0,0,0,0,0,Rhodospirillales,1472,Seedling
OTU1890,0,0,0,0,0,Bacillales,1473,Seedling
OTU1548,0,0,0,0,0,Chloroflexales,1474,Seedling
OTU1719,0,0,0,0,0,Oligoflexales,1475,Seedling
OTU1767,0,0,0,0,0,Subgroup_3,1476,Seedling
OTU1832,0,0,0,0,0,Clostridiales,1477,Seedling
OTU1879,0,0,0,0,0,Ignavibacteriales,1478,Seedling
OTU1672,0,0,0,0,0,Clostridiales,1479,Seedling
OTU1726,0,0,0,0,0,Clostridiales,1480,Seedling
OTU1749,0,0,0,0,0,Clostridiales,1481,Seedling
OTU1774,0,0,0,0,0,Lactobacillales,1482,Seedling
OTU1870,0,0,0,0,0,AT425-EubC11_terrestrial_group,1483,Seedling
OTU1892,0,0,0,0,0,PeM15,1484,Seedling
OTU1453,0,0,0,0,0,Corynebacteriales,1485,Seedling
OTU1553,0,0,0,0,0,Rhizobiales,1486,Seedling
OTU1555,0,0,0,0,0,Flavobacteriales,1487,Seedling
OTU1582,0,0,0,0,0,Spirochaetales,1488,Seedling
OTU1648,0,0,0,0,0,Myxococcales,1489,Seedling
OTU1818,0,0,0,0,0,Bacillales,1490,Seedling
OTU1544,0,0,0,0,0,Gemmatimonadales,1491,Seedling
OTU1626,0,0,0,0,0,Clostridiales,1492,Seedling
OTU1704,0,0,0,0,0,Oligoflexales,1493,Seedling
OTU1752,0,0,0,0,0,Clostridiales,1494,Seedling
OTU1764,0,0,0,0,0,Sphingobacteriales,1495,Seedling
OTU1785,0,0,0,0,0,Methylophilales,1496,Seedling
OTU1790,0,0,0,0,0,Nitrosomonadales,1497,Seedling
OTU1812,0,0,0,0,0,Solirubrobacterales,1498,Seedling
OTU1841,0,0,0,0,0,Cellvibrionales,1499,Seedling
OTU1725,0,0,0,0,0,Corynebacteriales,1500,Seedling
OTU1839,0,0,0,0,0,Clostridiales,1501,Seedling
OTU1888,0,0,0,0,0,Unassigned,1502,Seedling
OTU1510,0,0,0,0,0,Clostridiales,1503,Seedling
OTU1671,0,0,0,0,0,Clostridiales,1504,Seedling
OTU1679,0,0,0,0,0,Clostridiales,1505,Seedling
OTU1733,0,0,0,0,0,Streptosporangiales,1506,Seedling
OTU1754,0,0,0,0,0,Clostridiales,1507,Seedling
OTU1834,0,0,0,0,0,Flavobacteriales,1508,Seedling
OTU1851,0,0,0,0,0,Unassigned,1509,Seedling
OTU1574,0,0,0,0,0,Corynebacteriales,1510,Seedling
OTU1693,0,0,0,0,0,Bacteroidales,1511,Seedling
OTU1695,0,0,0,0,0,Bacteroidales,1512,Seedling
OTU1757,0,0,0,0,0,Clostridiales,1513,Seedling
OTU1846,0,0,0,0,0,Bacteroidales,1514,Seedling
OTU1857,0,0,0,0,0,Bacillales,1515,Seedling
OTU1871,0,0,0,0,0,Nitrospirales,1516,Seedling
OTU1657,0,0,0,0,0,Unassigned,1517,Seedling
OTU1659,0,0,0,0,0,Flavobacteriales,1518,Seedling
OTU1683,0,0,0,0,0,Clostridiales,1519,Seedling
OTU1690,0,0,0,0,0,Clostridiales,1520,Seedling
OTU1868,0,0,0,0,0,Subgroup_3,1521,Seedling
OTU1739,0,0,0,0,0,AT425-EubC11_terrestrial_group,1522,Seedling
OTU1780,0,0,0,0,0,Acidimicrobiales,1523,Seedling
OTU1838,0,0,0,0,0,Clostridiales,1524,Seedling
OTU1881,0,0,0,0,0,Sphingobacteriales,1525,Seedling
OTU1451,0,0,0,0,0,Clostridiales,1526,Seedling
OTU1670,0,0,0,0,0,Sphingobacteriales,1527,Seedling
OTU1783,0,0,0,0,0,Xanthomonadales,1528,Seedling
OTU1786,0,0,0,0,0,Gemmatimonadales,1529,Seedling
OTU1877,0,0,0,0,0,Sphingobacteriales,1530,Seedling
OTU1523,0,0,0,0,0,Rhizobiales,1531,Seedling
OTU1663,0,0,0,0,0,Unassigned,1532,Seedling
OTU1773,0,0,0,0,0,Bacteroidales,1533,Seedling
OTU1825,0,0,0,0,0,Rhodospirillales,1534,Seedling
OTU1831,0,0,0,0,0,Clostridiales,1535,Seedling
OTU1581,0,0,0,0,0,Xanthomonadales,1536,Seedling
OTU1724,0,0,0,0,0,Clostridiales,1537,Seedling
OTU1801,0,0,0,0,0,Lineage_IIa,1538,Seedling
OTU1815,0,0,0,0,0,Bacillales,1539,Seedling
OTU1821,0,0,0,0,0,Unassigned,1540,Seedling
OTU1875,0,0,0,0,0,Rhodospirillales,1541,Seedling
